49960520;MLP_officiel;EmmanuelMacron;545223;435853;1
53606276;JLMelenchon;MLP_officiel;630494;57308;1
53606297;ChTaubira;MLP_officiel;630494;95175;1
35480874;MLP_officiel;UPR_Asselineau;277185;741678;26
35618886;MLP_officiel;f_philippot;279227;741678;2
66267107;MLP_officiel;ZemmourEric;997836;741678;1
5827128;JLMelenchon;MLP_officiel;1231054;60798;7
5827103;PhilippePoutou;MLP_officiel;1231054;106830;1
24557105;MichelBarnier;vpecresse;147454;50931;57
24557117;ZemmourEric;vpecresse;147454;671;16
12987917;vpecresse;MichelBarnier;50931;147454;13
24557013;xavierbertrand;vpecresse;147454;4809;11
24557205;MichelBarnier;vpecresse;147454;45877;9
24557214;MichelBarnier;vpecresse;147454;53977;8
24557054;xavierbertrand;vpecresse;147454;154930;5
12000928;vpecresse;MichelBarnier;45877;147454;5
24557228;MichelBarnier;vpecresse;147454;86489;4
24557312;EmmanuelMacron;vpecresse;147454;8818;4
24557245;MichelBarnier;vpecresse;147454;4259;4
6303887;vpecresse;MichelBarnier;21270;147454;3
12988903;vpecresse;MichelBarnier;50935;147454;3
24557150;xavierbertrand;vpecresse;147454;47771;3
24557388;xavierbertrand;vpecresse;147454;8030;2
24557252;MichelBarnier;vpecresse;147454;485;2
26951109;vpecresse;MichelBarnier;173839;147454;2
15720556;vpecresse;MichelBarnier;1634378;147454;2
24557298;MichelBarnier;vpecresse;147454;21270;2
24557340;MichelBarnier;vpecresse;147454;64276;2
24557215;MichelBarnier;vpecresse;147454;145276;2
24557239;MichelBarnier;vpecresse;147454;142849;2
65216335;vpecresse;MichelBarnier;963180;147454;1
24557241;ZemmourEric;vpecresse;147454;1153;1
23693116;vpecresse;MichelBarnier;137796;147454;1
24557103;jeanlassalle;vpecresse;147454;87316;1
24557182;xavierbertrand;vpecresse;147454;50164;1
24557199;EmmanuelMacron;vpecresse;147454;1164;1
24557217;MichelBarnier;vpecresse;147454;173839;1
24557222;MichelBarnier;vpecresse;147454;692966;1
24557299;MichelBarnier;vpecresse;147454;220430;1
24557296;MichelBarnier;vpecresse;147454;50946;1
24557232;EmmanuelMacron;vpecresse;147454;59704;1
24557248;ZemmourEric;vpecresse;147454;1001;1
24557259;EmmanuelMacron;vpecresse;147454;10919;1
24557262;MichelBarnier;vpecresse;147454;50935;1
24557287;MichelBarnier;vpecresse;147454;273072;1
24557293;MichelBarnier;vpecresse;147454;16542;1
24557294;MichelBarnier;vpecresse;147454;71688;1
18693166;vpecresse;ZemmourEric;90359;147454;1
24557275;ZemmourEric;vpecresse;147454;39541;1
24557341;ZemmourEric;vpecresse;147454;18061;1
24557480;EmmanuelMacron;vpecresse;147454;223614;1
24557404;EmmanuelMacron;vpecresse;147454;1202;1
24557407;xavierbertrand;vpecresse;147454;38820;1
24557415;ZemmourEric;vpecresse;147454;2834;1
24557445;f_philippot;vpecresse;147454;4417;1
24557387;xavierbertrand;vpecresse;147454;21096;1
24557425;jeanlassalle;vpecresse;147454;6127;1
5986220;vpecresse;ZemmourEric;20465;147454;1
24557453;EmmanuelMacron;vpecresse;147454;306537;1
24557478;Anne_Hidalgo;vpecresse;147454;45724;1
24557361;xavierbertrand;vpecresse;147454;13746;1
24557489;EmmanuelMacron;vpecresse;147454;130588;1
24557517;MichelBarnier;vpecresse;147454;963204;1
24557537;JLMelenchon;vpecresse;147454;17369;1
24557541;MLP_officiel;vpecresse;147454;23409;1
24557550;xavierbertrand;vpecresse;147454;44459;1
24557474;EmmanuelMacron;vpecresse;147454;1155;1
14119841;EmmanuelMacron;yjadot;57343;69467;6
14119981;JLMelenchon;yjadot;57343;183910;3
14119849;EmmanuelMacron;yjadot;57343;18232;2
14119867;sandrousseau;yjadot;57343;6758;2
14119983;sandrousseau;yjadot;57343;29789;2
14120036;JLMelenchon;yjadot;57343;2444850;2
14119979;Anne_Hidalgo;yjadot;57343;45131;1
23932653;yjadot;JLMelenchon;2063701;57343;1
23218274;yjadot;JLMelenchon;2030019;57343;1
2104523;yjadot;JLMelenchon;1098641;57343;1
14120049;Fabien_Roussel;yjadot;57343;73078;1
14119919;ZemmourEric;yjadot;57343;671;1
14119957;montebourg;yjadot;57343;25647;1
14119920;sandrousseau;yjadot;57343;41164;1
11882455;yjadot;sandrousseau;45074;57343;1
1492526;yjadot;JLMelenchon;3818;57343;1
29884518;yjadot;JLMelenchon;2481943;57343;1
12659435;f_philippot;UPR_Asselineau;49150;82;8
12659545;JLMelenchon;UPR_Asselineau;49150;1392;2
12659498;ChTaubira;UPR_Asselineau;49150;202647;2
12659547;ZemmourEric;UPR_Asselineau;49150;416;2
12659497;PhilippePoutou;UPR_Asselineau;49150;55956;1
6875544;UPR_Asselineau;f_philippot;1269704;49150;1
51613310;UPR_Asselineau;f_philippot;582658;49150;1
10635329;UPR_Asselineau;f_philippot;39241;49150;1
12659434;ZemmourEric;UPR_Asselineau;49150;5124;1
12659451;f_philippot;UPR_Asselineau;49150;2743;1
12659453;f_philippot;UPR_Asselineau;49150;2034;1
12659469;vpecresse;UPR_Asselineau;49150;7259;1
12659493;JLMelenchon;UPR_Asselineau;49150;449;1
12659500;dupontaignan;UPR_Asselineau;49150;360779;1
1154995;UPR_Asselineau;f_philippot;3091;49150;1
12659520;ZemmourEric;UPR_Asselineau;49150;107;1
12659532;JLMelenchon;UPR_Asselineau;49150;16;1
12659535;EmmanuelMacron;UPR_Asselineau;49150;5330;1
20056761;UPR_Asselineau;f_philippot;102925;49150;1
26405861;UPR_Asselineau;AnasseKazib;167978;49150;1
45521804;UPR_Asselineau;f_philippot;450135;49150;1
12659504;f_philippot;UPR_Asselineau;49150;100;1
279817;UPR_Asselineau;f_philippot;545;49150;1
29922281;UPR_Asselineau;f_philippot;2483500;49150;1
19505958;PhilippePoutou;sandrousseau;1824766;881;2
60809493;sandrousseau;PhilippePoutou;826892;1824766;1
19505927;PhilippePoutou;sandrousseau;1824766;37353;1
19505936;yjadot;sandrousseau;1824766;1115;1
19505945;JLMelenchon;sandrousseau;1824766;1392;1
32830932;sandrousseau;UPR_Asselineau;244235;11158;4
1925497;sandrousseau;MLP_officiel;1092069;11158;3
28822774;AnasseKazib;sandrousseau;196133;2778;3
28822769;yjadot;sandrousseau;196133;1115;1
13175651;PhilippePoutou;sandrousseau;1515175;1304;1
13175659;EmmanuelMacron;sandrousseau;1515175;10216;1
13175669;PhilippePoutou;sandrousseau;1515175;20414;1
30502184;jeanlassalle;AnasseKazib;2523122;2330;1
30502191;JLMelenchon;AnasseKazib;2523122;101501;1
30502197;sandrousseau;AnasseKazib;2523122;379432;1
30502199;JLMelenchon;AnasseKazib;2523122;10850;1
4118446;ChTaubira;jeanlassalle;12218;85269;10
18214390;sandrousseau;ChTaubira;85269;41164;10
4120634;ChTaubira;PhilippePoutou;12237;85269;6
18856953;ChTaubira;sandrousseau;92032;85269;4
5245588;ChTaubira;sandrousseau;17072;50451;1
12894493;sandrousseau;ChTaubira;50451;75028;1
26410854;JLMelenchon;ChTaubira;168020;151432;3
24894025;ChTaubira;JLMelenchon;151432;168020;1
26410842;JLMelenchon;ChTaubira;168020;76;1
15830850;ChTaubira;sandrousseau;67335;148102;1
987465;ChTaubira;sandrousseau;1059682;148102;1
11978524;JLMelenchon;ChTaubira;1466407;33316;1
11978528;sandrousseau;ChTaubira;1466407;1382;1
26016829;PhilippePoutou;ChTaubira;162957;16020;6
5061745;ChTaubira;EmmanuelMacron;16460;162957;2
2077696;ChTaubira;PhilippePoutou;5646;162957;1
22754383;EmmanuelMacron;ChTaubira;129231;24208;1
22754385;yjadot;ChTaubira;129231;9427;1
18065518;PhilippePoutou;ChTaubira;84162;14125;1
18065524;Fabien_Roussel;ChTaubira;84162;18529;1
34115336;yjadot;ChTaubira;260219;22676;5
34115325;f_philippot;ChTaubira;260219;7921;1
35665862;Anne_Hidalgo;ChTaubira;279927;4675;1
35665871;EmmanuelMacron;ChTaubira;279927;7070;1
40663943;sandrousseau;ChTaubira;360418;174761;1
1301322;ChTaubira;PhilippePoutou;1070194;360418;1
50460602;MLP_officiel;ChTaubira;557180;4271;1
50460621;PhilippePoutou;ChTaubira;557180;2278;1
46439528;PhilippePoutou;ChTaubira;468751;11786;10
46439495;Anne_Hidalgo;ChTaubira;468751;97401;8
546574;ChTaubira;JLMelenchon;1298;240318;1
18531980;ChTaubira;EmmanuelMacron;88530;240318;1
53395420;sandrousseau;ChTaubira;625251;4253;1
53395437;PhilippePoutou;ChTaubira;625251;213608;1
28816935;ChTaubira;yjadot;195997;645542;1
54152458;PhilippePoutou;ChTaubira;645542;4280;1
19413608;EmmanuelMacron;ChTaubira;1819682;3723;2
19413579;Anne_Hidalgo;ChTaubira;1819682;428737;1
19413589;JLMelenchon;ChTaubira;1819682;145;1
48167094;JLMelenchon;ChTaubira;505461;1530;4
48167130;JLMelenchon;ChTaubira;505461;139;1
62916557;PhilippePoutou;ChTaubira;891207;323696;2
38452583;ChTaubira;PhilippePoutou;323696;891207;1
64203812;JLMelenchon;ChTaubira;930955;7638;2
64203787;Fabien_Roussel;ChTaubira;930955;14081;1
50884489;ChTaubira;sandrousseau;566301;1130407;1
3021108;JLMelenchon;ChTaubira;1130407;3907;1
66235688;EmmanuelMacron;ChTaubira;996663;965;8
66235666;vpecresse;ChTaubira;996663;5292;4
25755802;PhilippePoutou;ChTaubira;2149958;7053;1
25755825;PhilippePoutou;ChTaubira;2149958;74013;1
9812018;yjadot;ChTaubira;1379934;4268;7
9812036;PhilippePoutou;ChTaubira;1379934;15728;2
25954556;ChTaubira;PhilippePoutou;162185;101942;7
19947405;EmmanuelMacron;ChTaubira;101942;10053;5
10712684;sandrousseau;ChTaubira;1415837;4962;1
10712706;PhilippePoutou;ChTaubira;1415837;4931;1
7353375;ChTaubira;Fabien_Roussel;25745;21916;8
8729731;ChTaubira;Fabien_Roussel;30220;21916;2
10869386;PhilippePoutou;ChTaubira;1421979;3751;1
10869389;yjadot;ChTaubira;1421979;1797;1
16431972;JLMelenchon;ChTaubira;1670802;405;2
16431909;PhilippePoutou;ChTaubira;1670802;126879;1
17821431;Anne_Hidalgo;ChTaubira;1740167;3702;1
17821448;JLMelenchon;ChTaubira;1740167;89005;1
27527860;EmmanuelMacron;ChTaubira;2274318;108607;1
27527861;PhilippePoutou;ChTaubira;2274318;903660;1
58343736;EmmanuelMacron;jeanlassalle;757756;49925;1
58343741;PhilippePoutou;jeanlassalle;757756;33657;1
58343743;EmmanuelMacron;jeanlassalle;757756;23322;1
58343744;Anne_Hidalgo;jeanlassalle;757756;3702;1
58343749;vpecresse;jeanlassalle;757756;8870;1
58343754;JLMelenchon;jeanlassalle;757756;5488;1
58343759;PhilippePoutou;jeanlassalle;757756;1304;1
58343775;EmmanuelMacron;jeanlassalle;757756;9891;1
58343782;PhilippePoutou;jeanlassalle;757756;21231;1
58343784;yjadot;jeanlassalle;757756;10937;1
58343788;EmmanuelMacron;jeanlassalle;757756;8762;1
58343792;EmmanuelMacron;jeanlassalle;757756;1018;1
58343803;PhilippePoutou;jeanlassalle;757756;904;1
58343806;yjadot;jeanlassalle;757756;1782;1
58343817;EmmanuelMacron;jeanlassalle;757756;136385;1
58343819;sandrousseau;jeanlassalle;757756;19956;1
58343825;PhilippePoutou;jeanlassalle;757756;881;1
65404012;AnasseKazib;jeanlassalle;969085;427;2
65404018;UPR_Asselineau;jeanlassalle;969085;782;2
65404021;f_philippot;jeanlassalle;969085;10757;2
65404024;f_philippot;jeanlassalle;969085;100441;2
65404025;UPR_Asselineau;jeanlassalle;969085;5368;1
65404048;JLMelenchon;jeanlassalle;969085;1025438;1
39946262;EmmanuelMacron;jeanlassalle;348671;10161;3
39946313;yjadot;jeanlassalle;348671;6673;2
282766;jeanlassalle;ChTaubira;1036640;252661;7
32714069;jeanlassalle;ChTaubira;242669;252661;6
19410081;jeanlassalle;AnasseKazib;97092;252661;3
20891899;jeanlassalle;JLMelenchon;110254;252661;3
22984922;jeanlassalle;JLMelenchon;131481;252661;3
9638926;jeanlassalle;EmmanuelMacron;34602;161558;1
25898108;jeanlassalle;ZemmourEric;161552;161558;1
10134921;vpecresse;jeanlassalle;36839;114038;24
10135021;EmmanuelMacron;jeanlassalle;36839;7669;15
10135042;EmmanuelMacron;jeanlassalle;36839;8596;11
18189371;EmmanuelMacron;jeanlassalle;1757884;7669;9
18189367;ZemmourEric;jeanlassalle;1757884;185685;2
18189398;PhilippePoutou;jeanlassalle;1757884;30889;1
16536146;Fabien_Roussel;jeanlassalle;1675966;1193;3
16536170;EmmanuelMacron;jeanlassalle;1675966;1998;2
16536151;EmmanuelMacron;jeanlassalle;1675966;22851;1
16536180;EmmanuelMacron;jeanlassalle;1675966;73609;1
16536181;EmmanuelMacron;jeanlassalle;1675966;27381;1
16536208;EmmanuelMacron;jeanlassalle;1675966;83290;1
9433857;jeanlassalle;ZemmourEric;34046;565034;1
21951250;jeanlassalle;EmmanuelMacron;120929;565034;1
34756019;jeanlassalle;Anne_Hidalgo;268098;83382;3
17947029;Anne_Hidalgo;jeanlassalle;83382;268098;1
17947052;vpecresse;jeanlassalle;83382;15914;1
13626748;Fabien_Roussel;jeanlassalle;1534229;138599;16
13626740;Fabien_Roussel;jeanlassalle;1534229;13862;2
24481461;PhilippePoutou;jeanlassalle;146723;1763;2
16813659;jeanlassalle;ChTaubira;73741;146723;1
13372313;sandrousseau;jeanlassalle;1523390;4784;1
13372316;EmmanuelMacron;jeanlassalle;1523390;104055;1
13372328;JLMelenchon;jeanlassalle;1523390;15264;1
13372352;JLMelenchon;jeanlassalle;1523390;27809;1
25167049;jeanlassalle;xavierbertrand;154919;154934;1
25167621;vpecresse;jeanlassalle;154934;28344;1
24193502;jeanlassalle;UPR_Asselineau;143596;837265;2
61163645;MLP_officiel;jeanlassalle;837265;3262;1
26391377;JLMelenchon;jeanlassalle;167743;11824;2
26391432;yjadot;jeanlassalle;167743;60614;2
26391456;EmmanuelMacron;jeanlassalle;167743;43761;2
28211189;EmmanuelMacron;jeanlassalle;188188;16997;2
5954859;jeanlassalle;Fabien_Roussel;20302;188188;1
31955908;PhilippePoutou;jeanlassalle;232834;97083;7
31955917;JLMelenchon;jeanlassalle;232834;100233;7
40587059;EmmanuelMacron;jeanlassalle;359226;2248;3
20517318;jeanlassalle;PhilippePoutou;107274;359226;2
33035871;jeanlassalle;f_philippot;247094;272328;1
35103953;JLMelenchon;jeanlassalle;272328;29751;1
33117292;PhilippePoutou;jeanlassalle;247999;21231;10
33117322;EmmanuelMacron;jeanlassalle;247999;12606;7
33386512;PhilippePoutou;jeanlassalle;251798;35620;12
33386610;xavierbertrand;jeanlassalle;251798;38544;3
36213313;EmmanuelMacron;jeanlassalle;287558;285786;2
36213266;PhilippePoutou;jeanlassalle;287558;3751;1
32324562;jeanlassalle;EmmanuelMacron;237161;300051;1
36993304;PhilippePoutou;jeanlassalle;300051;12778;1
43954370;EmmanuelMacron;jeanlassalle;419166;12606;2
43954340;Anne_Hidalgo;jeanlassalle;419166;57298;1
564441;JLMelenchon;jeanlassalle;1334;21199;1
564444;Fabien_Roussel;jeanlassalle;1334;1627;1
45813452;EmmanuelMacron;jeanlassalle;455669;7669;11
45813544;EmmanuelMacron;jeanlassalle;455669;57246;4
46563884;EmmanuelMacron;jeanlassalle;471310;43761;1
22524902;PhilippePoutou;jeanlassalle;126957;15403;17
